timestamp	open	high	low	close	volume
2024-09-01 00:00:00	2513.00000000	2516.28000000	2504.75000000	2505.40000000	4364.95410000
2024-09-01 01:00:00	2505.40000000	2508.73000000	2493.85000000	2493.86000000	4434.03180000
2024-09-01 02:00:00	2493.85000000	2495.77000000	2476.44000000	2487.59000000	9864.55640000
2024-09-01 03:00:00	2487.59000000	2495.74000000	2485.28000000	2488.74000000	3376.81030000
2024-09-01 04:00:00	2488.75000000	2491.18000000	2477.28000000	2486.40000000	4646.10550000
2024-09-01 05:00:00	2486.40000000	2488.29000000	2458.84000000	2464.72000000	13260.44680000
2024-09-01 06:00:00	2464.72000000	2478.44000000	2464.06000000	2476.60000000	3942.56410000
2024-09-01 07:00:00	2476.61000000	2488.20000000	2474.33000000	2486.82000000	4971.36110000
2024-09-01 08:00:00	2486.82000000	2489.45000000	2477.65000000	2479.70000000	6004.82670000
2024-09-01 09:00:00	2479.71000000	2492.88000000	2477.40000000	2483.88000000	4227.76250000
2024-09-01 10:00:00	2483.89000000	2484.80000000	2462.98000000	2465.00000000	5259.10900000
2024-09-01 11:00:00	2465.01000000	2478.43000000	2459.02000000	2477.74000000	6876.47270000
2024-09-01 12:00:00	2477.73000000	2481.00000000	2462.78000000	2467.39000000	5741.32790000
2024-09-01 13:00:00	2467.39000000	2474.20000000	2453.00000000	2472.47000000	9031.13920000
2024-09-01 14:00:00	2472.47000000	2473.15000000	2438.00000000	2455.64000000	19847.65060000
2024-09-01 15:00:00	2455.63000000	2489.31000000	2449.56000000	2480.83000000	13358.24790000
2024-09-01 16:00:00	2480.83000000	2487.01000000	2466.54000000	2472.22000000	7049.53380000
2024-09-01 17:00:00	2472.23000000	2477.63000000	2457.16000000	2471.01000000	4346.34530000
2024-09-01 18:00:00	2471.01000000	2499.15000000	2468.45000000	2494.13000000	10363.38040000
2024-09-01 19:00:00	2494.13000000	2514.82000000	2491.30000000	2501.71000000	17025.05610000
2024-09-01 20:00:00	2501.71000000	2516.00000000	2500.00000000	2502.20000000	4644.02110000
2024-09-01 21:00:00	2502.21000000	2502.68000000	2473.60000000	2485.60000000	6706.32660000
2024-09-01 22:00:00	2485.60000000	2487.29000000	2402.57000000	2406.32000000	34213.58770000
2024-09-01 23:00:00	2406.32000000	2433.29000000	2400.00000000	2425.72000000	19572.15840000
2024-09-02 00:00:00	2425.71000000	2455.26000000	2423.52000000	2441.12000000	13661.74300000
2024-09-02 01:00:00	2441.13000000	2447.00000000	2431.78000000	2440.00000000	8416.97060000
2024-09-02 02:00:00	2440.00000000	2451.68000000	2431.50000000	2437.49000000	7297.27100000
2024-09-02 03:00:00	2437.49000000	2451.92000000	2437.16000000	2450.52000000	5955.67230000
2024-09-02 04:00:00	2450.47000000	2451.35000000	2434.97000000	2435.40000000	9087.85920000
2024-09-02 05:00:00	2435.40000000	2466.20000000	2435.28000000	2454.13000000	11740.84930000
2024-09-02 06:00:00	2454.14000000	2458.64000000	2445.72000000	2446.69000000	6407.05540000
2024-09-02 07:00:00	2446.70000000	2451.33000000	2433.18000000	2441.14000000	10708.10340000
2024-09-02 08:00:00	2441.14000000	2476.15000000	2438.39000000	2468.81000000	21161.99150000
2024-09-02 09:00:00	2468.80000000	2520.41000000	2461.70000000	2516.19000000	29679.17030000
2024-09-02 10:00:00	2516.19000000	2539.53000000	2510.07000000	2524.79000000	25938.51320000
2024-09-02 11:00:00	2524.78000000	2527.97000000	2514.47000000	2515.81000000	9114.00540000
2024-09-02 12:00:00	2515.81000000	2524.67000000	2510.59000000	2520.79000000	8892.77530000
2024-09-02 13:00:00	2520.79000000	2523.19000000	2504.40000000	2505.21000000	10525.83270000
2024-09-02 14:00:00	2505.21000000	2528.00000000	2492.55000000	2519.61000000	13931.61480000
2024-09-02 15:00:00	2519.60000000	2525.79000000	2512.75000000	2513.20000000	8293.20100000
2024-09-02 16:00:00	2513.20000000	2521.40000000	2505.78000000	2511.97000000	10510.68570000
2024-09-02 17:00:00	2511.96000000	2525.00000000	2511.75000000	2522.78000000	5948.27340000
2024-09-02 18:00:00	2522.79000000	2530.92000000	2515.55000000	2523.86000000	5845.32720000
2024-09-02 19:00:00	2523.86000000	2526.64000000	2519.21000000	2524.25000000	7611.81380000
2024-09-02 20:00:00	2524.26000000	2564.83000000	2522.22000000	2554.14000000	15027.92240000
2024-09-02 21:00:00	2554.13000000	2563.07000000	2536.70000000	2544.73000000	7913.75820000
2024-09-02 22:00:00	2544.73000000	2548.75000000	2541.17000000	2545.14000000	4738.61270000
2024-09-02 23:00:00	2545.14000000	2547.73000000	2534.44000000	2538.01000000	4223.81670000
2024-09-03 00:00:00	2538.00000000	2540.35000000	2528.08000000	2534.65000000	6004.94100000
2024-09-03 01:00:00	2534.65000000	2543.65000000	2527.63000000	2535.55000000	5291.27590000
2024-09-03 02:00:00	2535.55000000	2553.60000000	2528.29000000	2529.10000000	10071.43830000
2024-09-03 03:00:00	2529.10000000	2529.80000000	2514.73000000	2516.00000000	6362.50330000
