timestamp	open	high	low	close	volume
2025-02-14 00:00:00	96608.13000000	96689.36000000	96608.13000000	96689.35000000	20.55672000
2025-02-14 00:01:00	96689.35000000	96737.90000000	96680.32000000	96689.36000000	23.77028000
2025-02-14 00:02:00	96689.36000000	96689.36000000	96665.62000000	96672.42000000	5.56976000
2025-02-14 00:03:00	96672.42000000	96672.43000000	96628.53000000	96628.53000000	13.09496000
2025-02-14 00:04:00	96628.53000000	96642.07000000	96628.53000000	96633.03000000	7.80386000
2025-02-14 00:05:00	96633.04000000	96679.25000000	96633.03000000	96670.02000000	9.30877000
2025-02-14 00:06:00	96670.02000000	96672.40000000	96641.50000000	96641.51000000	6.56069000
2025-02-14 00:07:00	96641.50000000	96641.50000000	96590.14000000	96608.43000000	6.21541000
2025-02-14 00:08:00	96608.42000000	96616.25000000	96580.01000000	96580.01000000	4.09868000
2025-02-14 00:09:00	96580.02000000	96595.29000000	96580.02000000	96586.58000000	6.38769000
2025-02-14 00:10:00	96586.59000000	96608.43000000	96577.90000000	96594.55000000	2.68900000
2025-02-14 00:11:00	96594.54000000	96594.55000000	96575.21000000	96588.86000000	2.54509000
2025-02-14 00:12:00	96588.85000000	96588.86000000	96580.00000000	96588.85000000	3.00197000
2025-02-14 00:13:00	96588.86000000	96608.43000000	96588.85000000	96608.43000000	1.43231000
2025-02-14 00:14:00	96608.42000000	96608.43000000	96594.20000000	96594.62000000	2.69116000
2025-02-14 00:15:00	96594.62000000	96600.18000000	96572.01000000	96572.01000000	6.68224000
2025-02-14 00:16:00	96572.01000000	96572.02000000	96550.01000000	96550.02000000	5.70107000
2025-02-14 00:17:00	96550.01000000	96599.28000000	96531.36000000	96599.28000000	8.95735000
2025-02-14 00:18:00	96599.28000000	96677.77000000	96599.28000000	96677.77000000	5.00825000
2025-02-14 00:19:00	96677.77000000	96677.78000000	96658.11000000	96658.11000000	7.04865000
2025-02-14 00:20:00	96658.12000000	96712.41000000	96656.63000000	96712.40000000	10.69808000
2025-02-14 00:21:00	96712.41000000	96754.72000000	96704.24000000	96754.71000000	13.31535000
2025-02-14 00:22:00	96754.72000000	96770.00000000	96750.00000000	96769.99000000	3.34579000
2025-02-14 00:23:00	96769.99000000	96777.00000000	96769.22000000	96773.89000000	7.85971000
2025-02-14 00:24:00	96773.88000000	96802.69000000	96773.88000000	96802.68000000	10.35490000
2025-02-14 00:25:00	96802.69000000	96802.69000000	96802.68000000	96802.68000000	1.09233000
2025-02-14 00:26:00	96802.69000000	96860.68000000	96764.82000000	96853.68000000	21.49817000
2025-02-14 00:27:00	96853.68000000	96873.75000000	96844.89000000	96873.74000000	13.97542000
2025-02-14 00:28:00	96873.75000000	96873.75000000	96870.03000000	96870.03000000	3.62673000
2025-02-14 00:29:00	96870.04000000	96872.54000000	96861.17000000	96861.17000000	6.72721000
2025-02-14 00:30:00	96861.18000000	96965.51000000	96861.17000000	96866.01000000	31.04097000
2025-02-14 00:31:00	96866.00000000	96866.01000000	96778.50000000	96778.50000000	11.30517000
2025-02-14 00:32:00	96778.41000000	96816.28000000	96772.32000000	96804.00000000	7.99786000
2025-02-14 00:33:00	96804.00000000	96811.85000000	96793.63000000	96793.64000000	7.60763000
2025-02-14 00:34:00	96793.63000000	96811.84000000	96775.52000000	96775.53000000	3.43212000
2025-02-14 00:35:00	96775.53000000	96775.53000000	96732.47000000	96732.48000000	5.23180000
2025-02-14 00:36:00	96732.47000000	96732.48000000	96679.10000000	96680.64000000	6.96187000
2025-02-14 00:37:00	96680.64000000	96680.64000000	96623.98000000	96623.99000000	4.32269000
2025-02-14 00:38:00	96623.98000000	96631.21000000	96571.42000000	96610.94000000	11.08742000
2025-02-14 00:39:00	96610.94000000	96624.49000000	96599.77000000	96603.27000000	4.30596000
2025-02-14 00:40:00	96603.27000000	96685.16000000	96602.97000000	96685.16000000	4.67759000
2025-02-14 00:41:00	96685.17000000	96722.23000000	96652.01000000	96652.01000000	3.95057000
2025-02-14 00:42:00	96652.01000000	96652.02000000	96580.08000000	96584.11000000	2.25328000
2025-02-14 00:43:00	96584.12000000	96639.20000000	96584.11000000	96637.98000000	2.76002000
2025-02-14 00:44:00	96637.99000000	96658.53000000	96590.06000000	96590.07000000	2.39685000
2025-02-14 00:45:00	96590.06000000	96605.73000000	96576.80000000	96596.05000000	2.70619000
2025-02-14 00:46:00	96596.06000000	96596.06000000	96555.55000000	96582.56000000	5.41552000
2025-02-14 00:47:00	96582.57000000	96630.86000000	96570.04000000	96630.57000000	3.40707000
2025-02-14 00:48:00	96630.57000000	96689.73000000	96630.57000000	96687.79000000	4.25091000
2025-02-14 00:49:00	96687.79000000	96687.79000000	96681.09000000	96682.69000000	1.59263000
2025-02-14 00:50:00	96682.69000000	96717.00000000	96681.10000000	96717.00000000	2.82128000
2025-02-14 00:51:00	96717.00000000	96717.00000000	96681.10000000	96684.27000000	2.63065000
2025-02-14 00:52:00	96684.28000000	96700.12000000	96684.27000000	96700.12000000	0.88642000
2025-02-14 00:53:00	96700.12000000	96723.74000000	96693.65000000	96723.73000000	2.61963000
2025-02-14 00:54:00	96723.74000000	96754.72000000	96722.51000000	96733.90000000	36.95301000
2025-02-14 00:55:00	96733.90000000	96747.99000000	96733.89000000	96747.99000000	1.55597000
2025-02-14 00:56:00	96747.98000000	96747.99000000	96730.44000000	96733.00000000	3.33154000
2025-02-14 00:57:00	96733.00000000	96733.01000000	96718.82000000	96718.82000000	2.54389000
2025-02-14 00:58:00	96718.82000000	96766.31000000	96704.48000000	96766.30000000	3.24089000
2025-02-14 00:59:00	96766.30000000	96766.31000000	96746.73000000	96750.83000000	2.93811000
2025-02-14 01:00:00	96750.83000000	96792.46000000	96750.82000000	96792.46000000	2.73358000
2025-02-14 01:01:00	96792.46000000	96859.97000000	96792.46000000	96831.44000000	26.78035000
2025-02-14 01:02:00	96831.44000000	96884.62000000	96831.44000000	96873.95000000	5.33153000
2025-02-14 01:03:00	96873.95000000	96873.96000000	96812.24000000	96863.94000000	8.16048000
2025-02-14 01:04:00	96863.95000000	96868.03000000	96834.39000000	96834.39000000	10.33755000
2025-02-14 01:05:00	96834.40000000	96834.40000000	96812.24000000	96812.24000000	2.99311000
2025-02-14 01:06:00	96812.24000000	96812.24000000	96785.90000000	96788.81000000	1.78925000
2025-02-14 01:07:00	96788.82000000	96799.05000000	96732.90000000	96743.75000000	4.08858000
2025-02-14 01:08:00	96743.76000000	96743.76000000	96697.89000000	96697.90000000	2.75501000
2025-02-14 01:09:00	96697.89000000	96721.14000000	96697.89000000	96721.13000000	0.97554000
2025-02-14 01:10:00	96721.14000000	96786.14000000	96721.13000000	96786.13000000	9.57557000
2025-02-14 01:11:00	96786.13000000	96792.46000000	96780.74000000	96792.45000000	2.62268000
2025-02-14 01:12:00	96792.46000000	96798.18000000	96756.38000000	96776.75000000	3.80955000
2025-02-14 01:13:00	96776.76000000	96790.53000000	96751.37000000	96751.38000000	2.85094000
2025-02-14 01:14:00	96751.38000000	96751.38000000	96709.31000000	96709.31000000	1.87679000
2025-02-14 01:15:00	96709.31000000	96709.31000000	96645.72000000	96649.15000000	4.91309000
2025-02-14 01:16:00	96649.15000000	96713.21000000	96649.15000000	96713.21000000	2.95944000
2025-02-14 01:17:00	96713.21000000	96737.23000000	96693.24000000	96701.49000000	6.04088000
2025-02-14 01:18:00	96701.49000000	96709.13000000	96693.25000000	96708.83000000	2.51051000
2025-02-14 01:19:00	96708.82000000	96737.20000000	96708.82000000	96712.79000000	1.95683000
2025-02-14 01:20:00	96712.79000000	96750.00000000	96693.25000000	96749.99000000	4.00094000
2025-02-14 01:21:00	96749.99000000	96769.37000000	96693.26000000	96701.98000000	19.94157000
2025-02-14 01:22:00	96701.98000000	96769.00000000	96701.97000000	96769.00000000	5.03806000
2025-02-14 01:23:00	96768.99000000	96768.99000000	96715.79000000	96715.80000000	23.52657000
2025-02-14 01:24:00	96715.80000000	96715.80000000	96698.66000000	96698.67000000	2.33199000
2025-02-14 01:25:00	96698.67000000	96754.72000000	96698.66000000	96754.71000000	2.48979000
2025-02-14 01:26:00	96754.72000000	96774.35000000	96754.71000000	96774.34000000	1.37993000
2025-02-14 01:27:00	96774.34000000	96774.35000000	96717.58000000	96717.58000000	3.19882000
