timestamp	open	high	low	close	volume
2025-02-14 00:00:00	664.73000000	665.95000000	664.73000000	665.16000000	937.53900000
2025-02-14 00:01:00	665.16000000	665.67000000	664.81000000	665.06000000	447.63600000
2025-02-14 00:02:00	665.05000000	665.16000000	664.00000000	664.36000000	786.12000000
2025-02-14 00:03:00	664.37000000	665.50000000	664.37000000	665.37000000	309.68000000
2025-02-14 00:04:00	665.35000000	665.50000000	664.65000000	664.76000000	123.70700000
2025-02-14 00:05:00	664.76000000	665.01000000	664.22000000	664.47000000	167.69800000
2025-02-14 00:06:00	664.48000000	664.48000000	661.88000000	662.15000000	4388.85400000
2025-02-14 00:07:00	662.15000000	662.40000000	661.54000000	662.31000000	607.56400000
2025-02-14 00:08:00	662.30000000	662.62000000	662.11000000	662.60000000	268.83400000
2025-02-14 00:09:00	662.61000000	662.72000000	662.21000000	662.21000000	232.25500000
2025-02-14 00:10:00	662.22000000	663.00000000	662.22000000	662.58000000	479.25300000
2025-02-14 00:11:00	662.57000000	662.67000000	662.10000000	662.51000000	242.75100000
2025-02-14 00:12:00	662.52000000	662.94000000	662.33000000	662.62000000	1026.79500000
2025-02-14 00:13:00	662.63000000	662.79000000	662.48000000	662.76000000	216.36700000
2025-02-14 00:14:00	662.76000000	662.99000000	662.62000000	662.94000000	347.07800000
2025-02-14 00:15:00	662.93000000	662.98000000	662.00000000	662.11000000	308.84000000
2025-02-14 00:16:00	662.10000000	662.20000000	661.16000000	661.50000000	1309.20000000
2025-02-14 00:17:00	661.50000000	661.80000000	660.01000000	661.16000000	1815.05000000
2025-02-14 00:18:00	661.16000000	662.41000000	661.16000000	662.28000000	303.39900000
2025-02-14 00:19:00	662.28000000	662.65000000	662.07000000	662.24000000	268.95900000
2025-02-14 00:20:00	662.24000000	663.90000000	662.00000000	663.73000000	2466.63000000
2025-02-14 00:21:00	663.74000000	664.09000000	663.23000000	664.03000000	421.62000000
2025-02-14 00:22:00	664.02000000	664.43000000	663.42000000	664.13000000	295.09300000
2025-02-14 00:23:00	664.13000000	665.00000000	663.91000000	663.91000000	454.18500000
2025-02-14 00:24:00	663.92000000	664.52000000	663.91000000	664.43000000	173.73300000
2025-02-14 00:25:00	664.44000000	664.86000000	664.33000000	664.41000000	359.52100000
2025-02-14 00:26:00	664.41000000	665.00000000	664.16000000	664.81000000	590.81000000
2025-02-14 00:27:00	664.81000000	665.00000000	664.35000000	664.76000000	565.37600000
2025-02-14 00:28:00	664.77000000	666.69000000	664.76000000	666.58000000	652.21000000
2025-02-14 00:29:00	666.58000000	667.71000000	666.44000000	667.61000000	451.81000000
2025-02-14 00:30:00	667.61000000	669.55000000	667.32000000	667.94000000	848.61900000
2025-02-14 00:31:00	667.94000000	671.07000000	667.61000000	669.86000000	5479.18300000
2025-02-14 00:32:00	669.85000000	671.34000000	669.59000000	670.02000000	600.62500000
2025-02-14 00:33:00	670.03000000	670.69000000	669.78000000	670.35000000	337.39000000
2025-02-14 00:34:00	670.35000000	670.37000000	669.58000000	669.58000000	399.61400000
2025-02-14 00:35:00	669.58000000	669.68000000	669.00000000	669.55000000	351.98900000
